rmse,bias,coverage,rank_corr,method,scenario,replication,inconsistency_detected,high_freq_ratio
0.23397959415907113,0.19452567176263263,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,77,False,0.18791004951251955
0.1890422805527063,0.0951016280959012,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,78,,
0.1890422805527063,0.0951016280959012,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,78,,
0.1890422805527063,0.0951016280959012,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,78,False,0.2669532718424259
0.12403391690560239,-0.06924343285411926,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,79,,
0.12626165038136075,-0.07131226709550488,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,79,,
0.12403391690560239,-0.06924343285411926,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,79,False,0.1917455436022211
0.15856087355593257,-0.04371464683969541,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,80,,
0.15856087355593257,-0.04371464683969541,0.5,0.7999999999999999,E-NMA,Inconsistency_0.3,80,,
0.15856087355593257,-0.04371464683969541,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,80,False,0.15404318964129574
0.06455057774003962,-0.037576622103081186,1.0,1.0,Standard_NMA,Inconsistency_0.3,81,,
0.07441146876737928,-0.03759086011463355,1.0,0.7999999999999999,E-NMA,Inconsistency_0.3,81,,
0.06455057774003962,-0.037576622103081186,1.0,1.0,S-NMA,Inconsistency_0.3,81,False,0.2561544438436746
0.13713913491172103,-0.01775730952901578,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,82,,
0.13393009402694597,-0.016507557557583083,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,82,,
0.13713913491172103,-0.01775730952901578,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,82,False,0.13401822335951458
0.13727750724837645,0.05319014275732205,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,83,,
0.13727750724837645,0.05319014275732205,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,83,,
0.13727750724837645,0.05319014275732205,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,83,False,0.2897786273395938
0.23262422673571367,0.14242570472285698,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,84,,
0.2712068413638276,0.17936474382931525,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,84,,
0.23262422673571367,0.14242570472285698,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,84,False,0.23599155597135496
0.14346312594008423,0.06561117506078207,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,85,,
0.15564148809780223,0.07370056236481637,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,85,,
0.14346312594008423,0.06561117506078207,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,85,False,0.25471657603522446
0.2541585031413563,0.22218883079287538,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,86,,
0.2532545823657528,0.22272491108689785,0.5,0.7999999999999999,E-NMA,Inconsistency_0.3,86,,
0.2541585031413563,0.22218883079287538,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,86,False,0.49657810704248095
0.13291301681667092,-0.0003216586351043882,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,87,,
0.13291301681667092,-0.0003216586351043882,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,87,,
0.13291301681667092,-0.0003216586351043882,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,87,False,0.135180454221561
0.17721118222741475,0.12256707834954891,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,88,,
0.17721118222741475,0.12256707834954891,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,88,,
0.17721118222741475,0.12256707834954891,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,88,False,0.4362282835680859
0.1149981143941392,0.011110626465587414,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,89,,
0.11742324129573795,0.0017741907025724327,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,89,,
0.1149981143941392,0.011110626465587414,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,89,False,0.2829428344522873
0.1781692553672285,0.08552363920649739,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,90,,
0.1810483907501846,0.08383118156569881,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,90,,
0.1781692553672285,0.08552363920649739,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,90,False,0.2929880401508018
0.21739309346732738,-0.14501219985621744,0.25,0.6000000000000001,Standard_NMA,Inconsistency_0.3,91,,
0.21615903627017619,-0.14254732814388096,0.5,0.6000000000000001,E-NMA,Inconsistency_0.3,91,,
0.21739309346732738,-0.14501219985621744,0.25,0.6000000000000001,S-NMA,Inconsistency_0.3,91,False,0.07988153014378274
0.12178604209018114,0.11436178991817234,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,92,,
0.14286790343946726,0.13639815525450796,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,92,,
0.12178604209018114,0.11436178991817234,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,92,False,0.2507696199827161
0.12247279349623481,0.06225114885617969,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,93,,
0.12247279349623481,0.06225114885617969,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,93,,
0.12247279349623481,0.06225114885617969,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,93,False,0.24182281559659516
0.13028367239198207,-0.0551243863689624,0.5,0.7999999999999999,Standard_NMA,Inconsistency_0.3,94,,
0.132475730937864,-0.05907261249954533,0.5,0.7999999999999999,E-NMA,Inconsistency_0.3,94,,
0.13028367239198207,-0.0551243863689624,0.5,0.7999999999999999,S-NMA,Inconsistency_0.3,94,False,0.21743061044586554
0.20007948629088582,0.13349037411268722,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,95,,
0.19639469395363207,0.13017886579461058,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,95,,
0.20007948629088582,0.13349037411268722,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,95,False,0.30537942795173606
0.12761993082081094,0.0703938755020776,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,96,,
0.12324597274005729,0.06111640115089209,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,96,,
0.12761993082081094,0.0703938755020776,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,96,False,0.2690300951816054
0.15583104739646536,0.06799913486396524,0.75,0.6000000000000001,Standard_NMA,Inconsistency_0.3,97,,
0.15104524586141072,0.05340034243927816,0.75,0.6000000000000001,E-NMA,Inconsistency_0.3,97,,
0.15583104739646536,0.06799913486396524,0.75,0.6000000000000001,S-NMA,Inconsistency_0.3,97,False,0.2106935777074542
0.14200712664659312,-0.0787835153542754,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,98,,
0.13949222553815957,-0.07734899012394206,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,98,,
0.14200712664659312,-0.0787835153542754,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,98,False,0.17290902156890026
0.15141676232771079,0.08500598624328277,0.75,0.7999999999999999,Standard_NMA,Inconsistency_0.3,99,,
0.1647793429038356,0.1004404368480673,0.75,0.7999999999999999,E-NMA,Inconsistency_0.3,99,,
0.15141676232771079,0.08500598624328277,0.75,0.7999999999999999,S-NMA,Inconsistency_0.3,99,False,0.19784271481555987
0.03940671988518463,-0.00832873353921576,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,0,,
0.04529200265220318,-0.016977007680048187,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,0,,
0.03940671988518463,-0.00832873353921576,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,0,False,0.2555733944423377
0.06608512551313853,0.0399028996274249,1.0,1.0,Standard_NMA,High_Heterogeneity,1,,
0.05807008102665257,0.039321033417367424,1.0,1.0,E-NMA,High_Heterogeneity,1,,
0.06608512551313853,0.0399028996274249,1.0,1.0,S-NMA,High_Heterogeneity,1,False,0.3615632279691602
0.15746436539717065,0.14303540662789727,0.25,0.7999999999999999,Standard_NMA,High_Heterogeneity,2,,
0.14708827582259326,0.1336218989966499,0.5,0.7999999999999999,E-NMA,High_Heterogeneity,2,,
0.15746436539717065,0.14303540662789727,0.25,0.7999999999999999,S-NMA,High_Heterogeneity,2,False,0.4122770762075835
0.05372607629319778,-0.03630498898287025,1.0,1.0,Standard_NMA,High_Heterogeneity,3,,
0.060871498127776355,-0.03690766861726771,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,3,,
0.05372607629319778,-0.03630498898287025,1.0,1.0,S-NMA,High_Heterogeneity,3,False,0.2808543351821242
0.1387493355573105,0.1297254194807684,0.75,1.0,Standard_NMA,High_Heterogeneity,4,,
0.13805010293299813,0.12806482392915433,0.75,1.0,E-NMA,High_Heterogeneity,4,,
0.1387493355573105,0.1297254194807684,0.75,1.0,S-NMA,High_Heterogeneity,4,False,0.42750493881843565
0.10833332036228926,0.09283101904632265,0.75,0.7999999999999999,Standard_NMA,High_Heterogeneity,5,,
0.11403237356474655,0.09787404446529337,0.75,0.7999999999999999,E-NMA,High_Heterogeneity,5,,
0.10833332036228926,0.09283101904632265,0.75,0.7999999999999999,S-NMA,High_Heterogeneity,5,False,0.287586698300596
0.028542849222790406,-0.024667006640751492,1.0,1.0,Standard_NMA,High_Heterogeneity,6,,
0.03397045114520053,-0.03226021437620438,1.0,1.0,E-NMA,High_Heterogeneity,6,,
0.028542849222790406,-0.024667006640751492,1.0,1.0,S-NMA,High_Heterogeneity,6,False,0.28118174290188597
0.04789370789718719,-0.03744160680691762,1.0,1.0,Standard_NMA,High_Heterogeneity,7,,
0.04319539095783228,-0.031157126656943535,1.0,1.0,E-NMA,High_Heterogeneity,7,,
0.04789370789718719,-0.03744160680691762,1.0,1.0,S-NMA,High_Heterogeneity,7,False,0.1290978258288016
0.08025315074447989,0.04118174993465873,1.0,1.0,Standard_NMA,High_Heterogeneity,8,,
0.08190641525311036,0.043650892747509634,1.0,1.0,E-NMA,High_Heterogeneity,8,,
0.08025315074447989,0.04118174993465873,1.0,1.0,S-NMA,High_Heterogeneity,8,False,0.0625878148529402
0.03254594177375098,0.016149428714952965,1.0,1.0,Standard_NMA,High_Heterogeneity,9,,
0.028749958848857997,0.015972387691463898,1.0,1.0,E-NMA,High_Heterogeneity,9,,
0.03254594177375098,0.016149428714952965,1.0,1.0,S-NMA,High_Heterogeneity,9,False,0.25496670596084414
0.07506412744891588,0.03328935756548762,1.0,1.0,Standard_NMA,High_Heterogeneity,10,,
0.07327411509498412,0.03260497945108686,1.0,1.0,E-NMA,High_Heterogeneity,10,,
0.07506412744891588,0.03328935756548762,1.0,1.0,S-NMA,High_Heterogeneity,10,False,0.33860634409591395
0.14874781055581673,0.13929380955024023,0.25,1.0,Standard_NMA,High_Heterogeneity,11,,
0.14584981812701933,0.13895830362209283,0.25,1.0,E-NMA,High_Heterogeneity,11,,
0.14874781055581673,0.13929380955024023,0.25,1.0,S-NMA,High_Heterogeneity,11,False,0.32319095744860993
0.0424323710778594,0.005591650134459211,1.0,1.0,Standard_NMA,High_Heterogeneity,12,,
0.0424323710778594,0.005591650134459211,1.0,1.0,E-NMA,High_Heterogeneity,12,,
0.0424323710778594,0.005591650134459211,1.0,1.0,S-NMA,High_Heterogeneity,12,False,0.32889695782835354
0.18673798091316118,-0.18139705534998715,0.25,1.0,Standard_NMA,High_Heterogeneity,13,,
0.18673798091316118,-0.18139705534998715,0.25,1.0,E-NMA,High_Heterogeneity,13,,
0.18673798091316118,-0.18139705534998715,0.25,1.0,S-NMA,High_Heterogeneity,13,False,0.21818020110546943
0.05857526233300793,0.0021397807515186884,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,14,,
0.052894187927772035,0.002801177251003664,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,14,,
0.05857526233300793,0.0021397807515186884,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,14,False,0.2917631183685258
0.08559719839842833,-0.06584965457876082,1.0,1.0,Standard_NMA,High_Heterogeneity,15,,
0.07792116596466495,-0.055930624950937646,1.0,1.0,E-NMA,High_Heterogeneity,15,,
0.08559719839842833,-0.06584965457876082,1.0,1.0,S-NMA,High_Heterogeneity,15,False,0.30658037300635416
0.11845047234925639,0.09736220201947483,0.75,0.7999999999999999,Standard_NMA,High_Heterogeneity,16,,
0.12692446213100564,0.10942443116785587,0.75,0.7999999999999999,E-NMA,High_Heterogeneity,16,,
0.11845047234925639,0.09736220201947483,0.75,0.7999999999999999,S-NMA,High_Heterogeneity,16,False,0.402795610470945
0.10060950174164389,0.09783169739684655,1.0,1.0,Standard_NMA,High_Heterogeneity,17,,
0.08920588280784043,0.08542303647942227,1.0,1.0,E-NMA,High_Heterogeneity,17,,
0.10060950174164389,0.09783169739684655,1.0,1.0,S-NMA,High_Heterogeneity,17,False,0.3340550680907557
0.03827682064506755,0.00674212018218856,1.0,1.0,Standard_NMA,High_Heterogeneity,18,,
0.03827682064506755,0.00674212018218856,1.0,1.0,E-NMA,High_Heterogeneity,18,,
0.03827682064506755,0.00674212018218856,1.0,1.0,S-NMA,High_Heterogeneity,18,False,0.2925867532559095
0.11448506815567136,0.06357631229808647,0.75,0.7999999999999999,Standard_NMA,High_Heterogeneity,19,,
0.11383904640031979,0.06210328715790639,0.75,0.7999999999999999,E-NMA,High_Heterogeneity,19,,
0.11448506815567136,0.06357631229808647,0.75,0.7999999999999999,S-NMA,High_Heterogeneity,19,False,0.28340643611948785
0.04110942930898524,-0.01398162360174933,1.0,1.0,Standard_NMA,High_Heterogeneity,20,,
0.03538900675249204,-0.003428905924674909,1.0,1.0,E-NMA,High_Heterogeneity,20,,
0.04110942930898524,-0.01398162360174933,1.0,1.0,S-NMA,High_Heterogeneity,20,False,0.3040590631793046
0.05402058221688509,0.019362901775641234,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,21,,
0.05711206682953244,0.019087376036039876,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,21,,
0.05402058221688509,0.019362901775641234,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,21,False,0.25532117579532426
0.09326113093125361,-0.0735641113310641,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,22,,
0.10044822943633236,-0.08587697548302824,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,22,,
0.09326113093125361,-0.0735641113310641,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,22,False,0.07562631536179083
0.05834698532356396,0.05389127772510727,1.0,1.0,Standard_NMA,High_Heterogeneity,23,,
0.06269967174179636,0.05854416772527109,1.0,1.0,E-NMA,High_Heterogeneity,23,,
0.05834698532356396,0.05389127772510727,1.0,1.0,S-NMA,High_Heterogeneity,23,False,0.13664580845146862
0.04977356073992795,0.013155750884489455,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,24,,
0.050816688407925595,0.016201682421541984,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,24,,
0.04977356073992795,0.013155750884489455,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,24,False,0.15724372797816233
0.09349061642578156,-0.023305879104573816,0.75,1.0,Standard_NMA,High_Heterogeneity,25,,
0.09349061642578156,-0.023305879104573816,0.75,1.0,E-NMA,High_Heterogeneity,25,,
0.09349061642578156,-0.023305879104573816,0.75,1.0,S-NMA,High_Heterogeneity,25,False,0.3715392738211524
0.0630237266860818,0.03767361428423871,1.0,1.0,Standard_NMA,High_Heterogeneity,26,,
0.07123311712999944,0.04959063390286603,1.0,1.0,E-NMA,High_Heterogeneity,26,,
0.0630237266860818,0.03767361428423871,1.0,1.0,S-NMA,High_Heterogeneity,26,False,0.3302439886967154
0.04759690599393055,-9.119563604931963e-05,1.0,1.0,Standard_NMA,High_Heterogeneity,27,,
0.05208553743332632,0.009513651306567679,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,27,,
0.04759690599393055,-9.119563604931963e-05,1.0,1.0,S-NMA,High_Heterogeneity,27,False,0.28346958602679884
0.13061343750655732,-0.13036307267085623,1.0,1.0,Standard_NMA,High_Heterogeneity,28,,
0.13775684587805714,-0.1368954992104288,1.0,1.0,E-NMA,High_Heterogeneity,28,,
0.13061343750655732,-0.13036307267085623,1.0,1.0,S-NMA,High_Heterogeneity,28,False,0.24273651657984763
0.11769367657283862,0.0998409640008711,0.75,1.0,Standard_NMA,High_Heterogeneity,29,,
0.11769367657283862,0.0998409640008711,0.75,1.0,E-NMA,High_Heterogeneity,29,,
0.11769367657283862,0.0998409640008711,0.75,1.0,S-NMA,High_Heterogeneity,29,False,0.35376930998123884
0.10452539982900226,0.08223628361478866,0.75,1.0,Standard_NMA,High_Heterogeneity,30,,
0.10363590989161885,0.07874066277188323,0.75,1.0,E-NMA,High_Heterogeneity,30,,
0.10452539982900226,0.08223628361478866,0.75,1.0,S-NMA,High_Heterogeneity,30,False,0.41557001480528155
0.0707268801505983,0.06822835569799889,1.0,1.0,Standard_NMA,High_Heterogeneity,31,,
0.07044887771632918,0.06820302513084313,1.0,1.0,E-NMA,High_Heterogeneity,31,,
0.0707268801505983,0.06822835569799889,1.0,1.0,S-NMA,High_Heterogeneity,31,False,0.3008456140704574
0.09838850537488782,-0.09676056829916255,0.75,1.0,Standard_NMA,High_Heterogeneity,32,,
0.0868793072796559,-0.08453700963358363,1.0,1.0,E-NMA,High_Heterogeneity,32,,
0.09838850537488782,-0.09676056829916255,0.75,1.0,S-NMA,High_Heterogeneity,32,False,0.24541996320055434
0.06050074418250428,-0.03771166167727036,1.0,1.0,Standard_NMA,High_Heterogeneity,33,,
0.06014695712501545,-0.03632020699396582,1.0,1.0,E-NMA,High_Heterogeneity,33,,
0.06050074418250428,-0.03771166167727036,1.0,1.0,S-NMA,High_Heterogeneity,33,False,0.23660401764784195
0.10477572372131329,0.05073728402533145,0.75,0.39999999999999997,Standard_NMA,High_Heterogeneity,34,,
0.1104044741835778,0.05109993583847059,1.0,0.39999999999999997,E-NMA,High_Heterogeneity,34,,
0.10477572372131329,0.05073728402533145,0.75,0.39999999999999997,S-NMA,High_Heterogeneity,34,False,0.28832801167344746
0.042079119818415174,0.00877926473219915,1.0,1.0,Standard_NMA,High_Heterogeneity,35,,
0.04584555833719526,-0.0008968895265337035,1.0,1.0,E-NMA,High_Heterogeneity,35,,
0.042079119818415174,0.00877926473219915,1.0,1.0,S-NMA,High_Heterogeneity,35,False,0.23716438076789
0.1756798717139098,0.1702558162713125,0.5,1.0,Standard_NMA,High_Heterogeneity,36,,
0.18198409394148687,0.17723125772756906,0.5,1.0,E-NMA,High_Heterogeneity,36,,
0.1756798717139098,0.1702558162713125,0.5,1.0,S-NMA,High_Heterogeneity,36,False,0.35386011838301024
0.029891856091255664,-0.009810434077181823,1.0,1.0,Standard_NMA,High_Heterogeneity,37,,
0.02944741476586797,0.002168277215688845,1.0,1.0,E-NMA,High_Heterogeneity,37,,
0.029891856091255664,-0.009810434077181823,1.0,1.0,S-NMA,High_Heterogeneity,37,False,0.29117258475052604
0.16004279977733213,-0.1373198104446109,0.5,0.7999999999999999,Standard_NMA,High_Heterogeneity,38,,
0.16490966317297978,-0.1430847375172803,0.75,0.7999999999999999,E-NMA,High_Heterogeneity,38,,
0.16004279977733213,-0.1373198104446109,0.5,0.7999999999999999,S-NMA,High_Heterogeneity,38,False,0.20536103113817725
0.026937089386624834,-0.008677207519249365,1.0,1.0,Standard_NMA,High_Heterogeneity,39,,
0.03439163499318503,-0.019852533309165497,1.0,1.0,E-NMA,High_Heterogeneity,39,,
0.026937089386624834,-0.008677207519249365,1.0,1.0,S-NMA,High_Heterogeneity,39,False,0.28780764155172844
0.04984915232967187,0.02267446121603136,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,40,,
0.04857179353990678,0.016472726711144713,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,40,,
0.04984915232967187,0.02267446121603136,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,40,False,0.28411337904345363
0.07254114351619076,0.07057470606688863,1.0,1.0,Standard_NMA,High_Heterogeneity,41,,
0.07617957834780248,0.07080589026681186,1.0,1.0,E-NMA,High_Heterogeneity,41,,
0.07254114351619076,0.07057470606688863,1.0,1.0,S-NMA,High_Heterogeneity,41,False,0.3013392949399802
0.09871336441087952,-0.09703058437871935,1.0,1.0,Standard_NMA,High_Heterogeneity,42,,
0.09871336441087952,-0.09703058437871935,1.0,1.0,E-NMA,High_Heterogeneity,42,,
0.09871336441087952,-0.09703058437871935,1.0,1.0,S-NMA,High_Heterogeneity,42,False,0.06518621900549311
0.06713654300910125,-0.005539710722626774,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,43,,
0.06027487791821826,-0.011564985183017532,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,43,,
0.06713654300910125,-0.005539710722626774,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,43,False,0.18725657113936078
0.12817649386009453,-0.12096438086215826,0.5,0.7999999999999999,Standard_NMA,High_Heterogeneity,44,,
0.12817649386009453,-0.12096438086215826,0.5,0.7999999999999999,E-NMA,High_Heterogeneity,44,,
0.12817649386009453,-0.12096438086215826,0.5,0.7999999999999999,S-NMA,High_Heterogeneity,44,False,0.24576293989051984
0.08508319694493699,0.0698496974173827,0.75,1.0,Standard_NMA,High_Heterogeneity,45,,
0.079611182071243,0.06873689124610285,1.0,1.0,E-NMA,High_Heterogeneity,45,,
0.08508319694493699,0.0698496974173827,0.75,1.0,S-NMA,High_Heterogeneity,45,False,0.2558248674608445
0.04431998257555524,0.01518994922211659,1.0,1.0,Standard_NMA,High_Heterogeneity,46,,
0.052238042882835664,0.025787380811366712,1.0,1.0,E-NMA,High_Heterogeneity,46,,
0.04431998257555524,0.01518994922211659,1.0,1.0,S-NMA,High_Heterogeneity,46,False,0.33395039163877294
0.0642788213350467,0.05913481053911529,1.0,1.0,Standard_NMA,High_Heterogeneity,47,,
0.06298406113040628,0.059426631597725876,1.0,1.0,E-NMA,High_Heterogeneity,47,,
0.0642788213350467,0.05913481053911529,1.0,1.0,S-NMA,High_Heterogeneity,47,False,0.3391604010416737
0.15106876938199365,0.15031251037178528,0.5,1.0,Standard_NMA,High_Heterogeneity,48,,
0.15108127289527085,0.15015015571904541,0.5,1.0,E-NMA,High_Heterogeneity,48,,
0.15106876938199365,0.15031251037178528,0.5,1.0,S-NMA,High_Heterogeneity,48,False,0.3840580962257468
0.040424698262780515,-0.025449567296052432,1.0,1.0,Standard_NMA,High_Heterogeneity,49,,
0.03309056395255225,-0.015088405164887554,1.0,1.0,E-NMA,High_Heterogeneity,49,,
0.040424698262780515,-0.025449567296052432,1.0,1.0,S-NMA,High_Heterogeneity,49,False,0.2673968051881868
0.05845389243790967,0.046674394951866816,1.0,1.0,Standard_NMA,High_Heterogeneity,50,,
0.05655300941261612,0.04045810037183447,1.0,1.0,E-NMA,High_Heterogeneity,50,,
0.05845389243790967,0.046674394951866816,1.0,1.0,S-NMA,High_Heterogeneity,50,False,0.2796881342776569
0.04436396148068354,-0.01095545958556366,1.0,1.0,Standard_NMA,High_Heterogeneity,51,,
0.039127152428676405,0.0019183086978942498,1.0,1.0,E-NMA,High_Heterogeneity,51,,
0.04436396148068354,-0.01095545958556366,1.0,1.0,S-NMA,High_Heterogeneity,51,False,0.2957490779693759
0.1633913375686628,-0.1611234278117814,0.75,1.0,Standard_NMA,High_Heterogeneity,52,,
0.1879831768644335,-0.18561162162377368,0.75,1.0,E-NMA,High_Heterogeneity,52,,
0.1633913375686628,-0.1611234278117814,0.75,1.0,S-NMA,High_Heterogeneity,52,False,0.045065942660953665
0.04504113593217399,0.027839755133234927,1.0,1.0,Standard_NMA,High_Heterogeneity,53,,
0.045292287917504906,0.028126985231213805,1.0,1.0,E-NMA,High_Heterogeneity,53,,
0.04504113593217399,0.027839755133234927,1.0,1.0,S-NMA,High_Heterogeneity,53,False,0.30584739668020683
0.08038247496697284,0.010854392102789781,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,54,,
0.07715799562729302,0.011201219717434985,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,54,,
0.08038247496697284,0.010854392102789781,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,54,False,0.2587622473908565
0.0618851802963101,-0.05181379562392765,1.0,1.0,Standard_NMA,High_Heterogeneity,55,,
0.06495713330405144,-0.05330915887315168,1.0,1.0,E-NMA,High_Heterogeneity,55,,
0.0618851802963101,-0.05181379562392765,1.0,1.0,S-NMA,High_Heterogeneity,55,False,0.2763145763950622
0.09481838608882233,-0.05940452743261196,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,56,,
0.09963615338858356,-0.06198489315226609,0.75,0.7999999999999999,E-NMA,High_Heterogeneity,56,,
0.09481838608882233,-0.05940452743261196,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,56,False,0.2712133334412035
0.16081113582201287,-0.15357897982835808,0.5,0.7999999999999999,Standard_NMA,High_Heterogeneity,57,,
0.16771146962104974,-0.1593974876810124,0.5,0.7999999999999999,E-NMA,High_Heterogeneity,57,,
0.16081113582201287,-0.15357897982835808,0.5,0.7999999999999999,S-NMA,High_Heterogeneity,57,False,0.12270768849333717
0.0831971755999265,-0.04328307203284107,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,58,,
0.07981906107176201,-0.0344776864239941,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,58,,
0.0831971755999265,-0.04328307203284107,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,58,False,0.26031876714960817
0.0611049930571348,0.05636370211038555,1.0,1.0,Standard_NMA,High_Heterogeneity,59,,
0.06037196909235802,0.05813617488719259,1.0,1.0,E-NMA,High_Heterogeneity,59,,
0.0611049930571348,0.05636370211038555,1.0,1.0,S-NMA,High_Heterogeneity,59,False,0.2686377187676252
0.08124454386639192,0.0711346682189371,1.0,1.0,Standard_NMA,High_Heterogeneity,60,,
0.07926528065052266,0.07155565341176803,1.0,1.0,E-NMA,High_Heterogeneity,60,,
0.08124454386639192,0.0711346682189371,1.0,1.0,S-NMA,High_Heterogeneity,60,False,0.3738681359899774
0.09018481357957361,0.07993108529369154,1.0,1.0,Standard_NMA,High_Heterogeneity,61,,
0.09018481357957361,0.07993108529369154,1.0,1.0,E-NMA,High_Heterogeneity,61,,
0.09018481357957361,0.07993108529369154,1.0,1.0,S-NMA,High_Heterogeneity,61,False,0.03874718318789068
0.045463154649417116,0.033356738937264784,1.0,1.0,Standard_NMA,High_Heterogeneity,62,,
0.04204335584548446,0.02474163893428704,1.0,1.0,E-NMA,High_Heterogeneity,62,,
0.045463154649417116,0.033356738937264784,1.0,1.0,S-NMA,High_Heterogeneity,62,False,0.16893467535682893
0.05852138431735237,-0.030103535436295098,1.0,0.7999999999999999,Standard_NMA,High_Heterogeneity,63,,
0.041945937564142596,-0.0019171992813964006,1.0,0.7999999999999999,E-NMA,High_Heterogeneity,63,,
0.05852138431735237,-0.030103535436295098,1.0,0.7999999999999999,S-NMA,High_Heterogeneity,63,False,0.24132087402710614
0.026236090107288678,-0.02269275760744189,1.0,1.0,Standard_NMA,High_Heterogeneity,64,,
0.03530672501652801,-0.033111081495083204,1.0,1.0,E-NMA,High_Heterogeneity,64,,
0.026236090107288678,-0.02269275760744189,1.0,1.0,S-NMA,High_Heterogeneity,64,False,0.24566000260281823
0.1115241594452544,-0.0897700440537478,0.75,0.7999999999999999,Standard_NMA,High_Heterogeneity,65,,
0.11746874797032221,-0.09653464984247828,0.75,0.7999999999999999,E-NMA,High_Heterogeneity,65,,
